kode_provinsi,nama_provinsi,indikator_upaya_kesehatan,tahun,nilai
13,"Prov. Sumatera Barat","Persen Balita Gizi Buruk",2002,8.57
13,"Prov. Sumatera Barat","Persen Balita Gizi Buruk",2003,7.29
13,"Prov. Sumatera Barat","Persen Balita Gizi Buruk",2004,0
13,"Prov. Sumatera Barat","Persen Balita Gizi Buruk",2005,.04
13,"Prov. Sumatera Barat","Persen Balita Gizi Buruk",2006,0
13,"Prov. Sumatera Barat","Persen Balita Gizi Buruk",2007,5.9
13,"Prov. Sumatera Barat","Persen Balita Gizi Buruk",2008,0
13,"Prov. Sumatera Barat","Persen Balita Gizi Buruk",2009,0
13,"Prov. Sumatera Barat","Persen Balita Gizi Buruk",2010,0
13,"Prov. Sumatera Barat","Persen Balita Gizi Buruk",2011,0
13,"Prov. Sumatera Barat","Persen Balita Gizi Buruk",2012,0
13,"Prov. Sumatera Barat","Persen Desa UCI",2000,0
13,"Prov. Sumatera Barat","Persen Desa UCI",2001,0
13,"Prov. Sumatera Barat","Persen Desa UCI",2002,67.96
13,"Prov. Sumatera Barat","Persen Desa UCI",2003,79.82
13,"Prov. Sumatera Barat","Persen Desa UCI",2004,74.87
13,"Prov. Sumatera Barat","Persen Desa UCI",2005,76
13,"Prov. Sumatera Barat","Persen Desa UCI",2006,75.71
13,"Prov. Sumatera Barat","Persen Desa UCI",2007,73.17
13,"Prov. Sumatera Barat","Persen Desa UCI",2008,67.96
13,"Prov. Sumatera Barat","Persen Desa UCI",2009,95.55
13,"Prov. Sumatera Barat","Persen Desa UCI",2010,95.55
13,"Prov. Sumatera Barat","Persen Desa UCI",2011,95.55
13,"Prov. Sumatera Barat","Persen Desa UCI",2012,95.55
13,"Prov. Sumatera Barat","Persen Drop out imunisasi",2000,9.44
13,"Prov. Sumatera Barat","Persen Drop out imunisasi",2001,9.17
13,"Prov. Sumatera Barat","Persen Drop out imunisasi",2002,6.8
13,"Prov. Sumatera Barat","Persen Drop out imunisasi",2003,11.57
13,"Prov. Sumatera Barat","Persen Drop out imunisasi",2004,9.7
13,"Prov. Sumatera Barat","Persen Drop out imunisasi",2005,7.9
13,"Prov. Sumatera Barat","Persen Drop out imunisasi",2006,9.9
13,"Prov. Sumatera Barat","Persen Drop out imunisasi",2007,15
13,"Prov. Sumatera Barat","Persen Drop out imunisasi",2008,7.8
13,"Prov. Sumatera Barat","Persen Drop out imunisasi",2009,8.94
13,"Prov. Sumatera Barat","Persen Drop out imunisasi",2010,8.94
13,"Prov. Sumatera Barat","Persen Drop out imunisasi",2011,8.94
13,"Prov. Sumatera Barat","Persen Drop out imunisasi",2012,8.94
13,"Prov. Sumatera Barat","Persen Imunisasi Campak",2000,78.26
13,"Prov. Sumatera Barat","Persen Imunisasi Campak",2001,90.05
13,"Prov. Sumatera Barat","Persen Imunisasi Campak",2002,89.89
13,"Prov. Sumatera Barat","Persen Imunisasi Campak",2003,89.21
13,"Prov. Sumatera Barat","Persen Imunisasi Campak",2004,87.12
13,"Prov. Sumatera Barat","Persen Imunisasi Campak",2005,89.1
13,"Prov. Sumatera Barat","Persen Imunisasi Campak",2006,84.4
13,"Prov. Sumatera Barat","Persen Imunisasi Campak",2007,88.8
13,"Prov. Sumatera Barat","Persen Imunisasi Campak",2008,82.7
13,"Prov. Sumatera Barat","Persen Imunisasi Campak",2009,80.66
13,"Prov. Sumatera Barat","Persen Imunisasi Campak",2010,80.66
13,"Prov. Sumatera Barat","Persen Imunisasi Campak",2011,80.66
13,"Prov. Sumatera Barat","Persen Imunisasi Campak",2012,80.66
13,"Prov. Sumatera Barat","Persen Kunjungan Bayi",2000,0
13,"Prov. Sumatera Barat","Persen Kunjungan Bayi",2001,0
13,"Prov. Sumatera Barat","Persen Kunjungan Bayi",2002,0
13,"Prov. Sumatera Barat","Persen Kunjungan Bayi",2003,85.26
13,"Prov. Sumatera Barat","Persen Kunjungan Bayi",2004,84.5
13,"Prov. Sumatera Barat","Persen Kunjungan Bayi",2005,0
13,"Prov. Sumatera Barat","Persen Kunjungan Bayi",2006,0
13,"Prov. Sumatera Barat","Persen Kunjungan Bayi",2007,0
13,"Prov. Sumatera Barat","Persen Kunjungan Bayi",2008,0
13,"Prov. Sumatera Barat","Persen Kunjungan Bayi",2009,75.38
13,"Prov. Sumatera Barat","Persen Kunjungan Bayi",2010,75.38
13,"Prov. Sumatera Barat","Persen Kunjungan Bayi",2011,75.38
13,"Prov. Sumatera Barat","Persen Kunjungan Bayi",2012,75.38
13,"Prov. Sumatera Barat","Persen Kunjungan K1",2000,0
13,"Prov. Sumatera Barat","Persen Kunjungan K1",2001,90.39
13,"Prov. Sumatera Barat","Persen Kunjungan K1",2002,91.84
13,"Prov. Sumatera Barat","Persen Kunjungan K1",2003,0
13,"Prov. Sumatera Barat","Persen Kunjungan K1",2004,95.37
13,"Prov. Sumatera Barat","Persen Kunjungan K1",2005,91.2
13,"Prov. Sumatera Barat","Persen Kunjungan K1",2006,88.6
13,"Prov. Sumatera Barat","Persen Kunjungan K1",2007,88.79
13,"Prov. Sumatera Barat","Persen Kunjungan K1",2008,90.06
13,"Prov. Sumatera Barat","Persen Kunjungan K1",2009,93.02
13,"Prov. Sumatera Barat","Persen Kunjungan K1",2010,93.02
13,"Prov. Sumatera Barat","Persen Kunjungan K1",2011,93.02
13,"Prov. Sumatera Barat","Persen Kunjungan K1",2012,93.02
13,"Prov. Sumatera Barat","Persen Kunjungan K4",2000,0
13,"Prov. Sumatera Barat","Persen Kunjungan K4",2001,74.39
13,"Prov. Sumatera Barat","Persen Kunjungan K4",2002,77.83
13,"Prov. Sumatera Barat","Persen Kunjungan K4",2003,80.7
13,"Prov. Sumatera Barat","Persen Kunjungan K4",2004,82.36
13,"Prov. Sumatera Barat","Persen Kunjungan K4",2005,79.77
13,"Prov. Sumatera Barat","Persen Kunjungan K4",2006,76.21
13,"Prov. Sumatera Barat","Persen Kunjungan K4",2007,84.83
13,"Prov. Sumatera Barat","Persen Kunjungan K4",2008,85.52
13,"Prov. Sumatera Barat","Persen Kunjungan K4",2009,90.01
13,"Prov. Sumatera Barat","Persen Kunjungan K4",2010,90.01
13,"Prov. Sumatera Barat","Persen Kunjungan K4",2011,90.01
13,"Prov. Sumatera Barat","Persen Kunjungan K4",2012,90.01
13,"Prov. Sumatera Barat","Persen Kunjungan Neonatus KN1",2000,0
13,"Prov. Sumatera Barat","Persen Kunjungan Neonatus KN1",2001,82.93
13,"Prov. Sumatera Barat","Persen Kunjungan Neonatus KN1",2002,81.11
13,"Prov. Sumatera Barat","Persen Kunjungan Neonatus KN1",2003,68.11
13,"Prov. Sumatera Barat","Persen Kunjungan Neonatus KN1",2004,88.66
13,"Prov. Sumatera Barat","Persen Kunjungan Neonatus KN1",2005,86.78
13,"Prov. Sumatera Barat","Persen Kunjungan Neonatus KN1",2006,82.94
13,"Prov. Sumatera Barat","Persen Kunjungan Neonatus KN1",2007,89.41
13,"Prov. Sumatera Barat","Persen Kunjungan Neonatus KN1",2008,
13,"Prov. Sumatera Barat","Persen Kunjungan Neonatus KN1",2009,83.4
13,"Prov. Sumatera Barat","Persen Kunjungan Neonatus KN1",2010,83.4
13,"Prov. Sumatera Barat","Persen Kunjungan Neonatus KN1",2011,83.4
13,"Prov. Sumatera Barat","Persen Kunjungan Neonatus KN1",2012,83.4
13,"Prov. Sumatera Barat","Persen Pemberian Fe3 Ibu Hamil",2000,60.32
13,"Prov. Sumatera Barat","Persen Pemberian Fe3 Ibu Hamil",2001,67.66
13,"Prov. Sumatera Barat","Persen Pemberian Fe3 Ibu Hamil",2002,75.88
13,"Prov. Sumatera Barat","Persen Pemberian Fe3 Ibu Hamil",2003,75.27
13,"Prov. Sumatera Barat","Persen Pemberian Fe3 Ibu Hamil",2004,81.41
13,"Prov. Sumatera Barat","Persen Pemberian Fe3 Ibu Hamil",2005,74.34
13,"Prov. Sumatera Barat","Persen Pemberian Fe3 Ibu Hamil",2006,64.31
13,"Prov. Sumatera Barat","Persen Pemberian Fe3 Ibu Hamil",2007,68.46
13,"Prov. Sumatera Barat","Persen Pemberian Fe3 Ibu Hamil",2008,51.93
13,"Prov. Sumatera Barat","Persen Pemberian Fe3 Ibu Hamil",2009,78.28
13,"Prov. Sumatera Barat","Persen Pemberian Fe3 Ibu Hamil",2010,78.28
13,"Prov. Sumatera Barat","Persen Pemberian Fe3 Ibu Hamil",2011,78.28
13,"Prov. Sumatera Barat","Persen Pemberian Fe3 Ibu Hamil",2012,78.28
13,"Prov. Sumatera Barat","Persen Salinakes",2000,0
13,"Prov. Sumatera Barat","Persen Salinakes",2001,78.56
13,"Prov. Sumatera Barat","Persen Salinakes",2002,81.89
13,"Prov. Sumatera Barat","Persen Salinakes",2003,80.27
13,"Prov. Sumatera Barat","Persen Salinakes",2004,81.81
13,"Prov. Sumatera Barat","Persen Salinakes",2005,80.15
13,"Prov. Sumatera Barat","Persen Salinakes",2006,75.6
13,"Prov. Sumatera Barat","Persen Salinakes",2007,82.87
13,"Prov. Sumatera Barat","Persen Salinakes",2008,83.55
13,"Prov. Sumatera Barat","Persen Salinakes",2009,87.02
13,"Prov. Sumatera Barat","Persen Salinakes",2010,87.02
13,"Prov. Sumatera Barat","Persen Salinakes",2011,87.02
13,"Prov. Sumatera Barat","Persen Salinakes",2012,87.02
13,"Prov. Sumatera Barat","PersentasePeserta KB Baru",2000,0
13,"Prov. Sumatera Barat","PersentasePeserta KB Baru",2001,38928
13,"Prov. Sumatera Barat","PersentasePeserta KB Baru",2002,92112
13,"Prov. Sumatera Barat","PersentasePeserta KB Baru",2003,6482
13,"Prov. Sumatera Barat","PersentasePeserta KB Baru",2004,0
13,"Prov. Sumatera Barat","PersentasePeserta KB Baru",2005,91570
13,"Prov. Sumatera Barat","PersentasePeserta KB Baru",2006,104554
13,"Prov. Sumatera Barat","PersentasePeserta KB Baru",2007,108122
13,"Prov. Sumatera Barat","PersentasePeserta KB Baru",2008,101592
13,"Prov. Sumatera Barat","PersentasePeserta KB Baru",2009,17.77
13,"Prov. Sumatera Barat","PersentasePeserta KB Baru",2010,17.77
13,"Prov. Sumatera Barat","PersentasePeserta KB Baru",2011,17.77
13,"Prov. Sumatera Barat","PersentasePeserta KB Baru",2012,17.77
13,"Prov. Sumatera Barat","Prevalensi BBLR per 100",2000,1.19
13,"Prov. Sumatera Barat","Prevalensi BBLR per 100",2001,1.75
13,"Prov. Sumatera Barat","Prevalensi BBLR per 100",2002,2.57
13,"Prov. Sumatera Barat","Prevalensi BBLR per 100",2003,0
13,"Prov. Sumatera Barat","Prevalensi BBLR per 100",2004,0
13,"Prov. Sumatera Barat","Prevalensi BBLR per 100",2005,0
13,"Prov. Sumatera Barat","Prevalensi BBLR per 100",2006,0
13,"Prov. Sumatera Barat","Prevalensi BBLR per 100",2007,8.3
13,"Prov. Sumatera Barat","Prevalensi BBLR per 100",2008,0
13,"Prov. Sumatera Barat","Prevalensi BBLR per 100",2009,0
13,"Prov. Sumatera Barat","Prevalensi BBLR per 100",2010,0
13,"Prov. Sumatera Barat","Prevalensi BBLR per 100",2011,0
13,"Prov. Sumatera Barat","Prevalensi BBLR per 100",2012,0
14,"Prov. Riau","Jumlah Peserta JPK",2000,0
14,"Prov. Riau","Jumlah Peserta JPK",2001,0
14,"Prov. Riau","Jumlah Peserta JPK",2002,1036755
14,"Prov. Riau","Jumlah Peserta JPK",2003,1034267
14,"Prov. Riau","Jumlah Peserta JPK",2004,868047
14,"Prov. Riau","Jumlah Peserta JPK",2005,1976581
14,"Prov. Riau","Jumlah Peserta JPK",2006,1485505
14,"Prov. Riau","Jumlah Peserta JPK",2007,1680301
14,"Prov. Riau","Jumlah Peserta JPK",2008,0
14,"Prov. Riau","Jumlah Peserta JPK",2009,0
14,"Prov. Riau","Jumlah Peserta JPK",2010,0
14,"Prov. Riau","Jumlah Peserta JPK",2011,0
14,"Prov. Riau","Jumlah Peserta JPK",2012,0
14,"Prov. Riau","Persen Balita Gizi Buruk",2000,0
14,"Prov. Riau","Persen Balita Gizi Buruk",2001,1.83
14,"Prov. Riau","Persen Balita Gizi Buruk",2002,4.66
14,"Prov. Riau","Persen Balita Gizi Buruk",2003,10.76
14,"Prov. Riau","Persen Balita Gizi Buruk",2004,0
14,"Prov. Riau","Persen Balita Gizi Buruk",2005,.01
14,"Prov. Riau","Persen Balita Gizi Buruk",2006,0
14,"Prov. Riau","Persen Balita Gizi Buruk",2007,7.5
14,"Prov. Riau","Persen Balita Gizi Buruk",2008,0
14,"Prov. Riau","Persen Balita Gizi Buruk",2009,0
14,"Prov. Riau","Persen Balita Gizi Buruk",2010,0
14,"Prov. Riau","Persen Balita Gizi Buruk",2011,0
14,"Prov. Riau","Persen Balita Gizi Buruk",2012,0
14,"Prov. Riau","Persen Desa UCI",2000,0
14,"Prov. Riau","Persen Desa UCI",2001,0
14,"Prov. Riau","Persen Desa UCI",2002,88.5
14,"Prov. Riau","Persen Desa UCI",2003,84.38
14,"Prov. Riau","Persen Desa UCI",2004,81.54
14,"Prov. Riau","Persen Desa UCI",2005,80.96
14,"Prov. Riau","Persen Desa UCI",2006,0
14,"Prov. Riau","Persen Desa UCI",2007,73.75
14,"Prov. Riau","Persen Desa UCI",2008,75.11
14,"Prov. Riau","Persen Desa UCI",2009,56.94
14,"Prov. Riau","Persen Desa UCI",2010,56.94
14,"Prov. Riau","Persen Desa UCI",2011,56.94
14,"Prov. Riau","Persen Desa UCI",2012,56.94
14,"Prov. Riau","Persen Drop out imunisasi",2000,4.16
14,"Prov. Riau","Persen Drop out imunisasi",2001,8.63
14,"Prov. Riau","Persen Drop out imunisasi",2002,7.4
14,"Prov. Riau","Persen Drop out imunisasi",2003,6.47
14,"Prov. Riau","Persen Drop out imunisasi",2004,5.7
14,"Prov. Riau","Persen Drop out imunisasi",2005,1.9
14,"Prov. Riau","Persen Drop out imunisasi",2006,2
14,"Prov. Riau","Persen Drop out imunisasi",2007,7.2
14,"Prov. Riau","Persen Drop out imunisasi",2008,6.8
14,"Prov. Riau","Persen Drop out imunisasi",2009,7.8
14,"Prov. Riau","Persen Drop out imunisasi",2010,7.8
14,"Prov. Riau","Persen Drop out imunisasi",2011,7.8
14,"Prov. Riau","Persen Drop out imunisasi",2012,7.8
14,"Prov. Riau","Persen Imunisasi Campak",2000,96.72
14,"Prov. Riau","Persen Imunisasi Campak",2001,90.78
14,"Prov. Riau","Persen Imunisasi Campak",2002,88.3
14,"Prov. Riau","Persen Imunisasi Campak",2003,85.64
14,"Prov. Riau","Persen Imunisasi Campak",2004,93.41
14,"Prov. Riau","Persen Imunisasi Campak",2005,92.1
14,"Prov. Riau","Persen Imunisasi Campak",2006,84.4
14,"Prov. Riau","Persen Imunisasi Campak",2007,95.7
14,"Prov. Riau","Persen Imunisasi Campak",2008,90.1
14,"Prov. Riau","Persen Imunisasi Campak",2009,73.78
14,"Prov. Riau","Persen Imunisasi Campak",2010,73.78
14,"Prov. Riau","Persen Imunisasi Campak",2011,73.78
14,"Prov. Riau","Persen Imunisasi Campak",2012,73.78
14,"Prov. Riau","Persen Kunjungan Bayi",2000,0
14,"Prov. Riau","Persen Kunjungan Bayi",2001,0
14,"Prov. Riau","Persen Kunjungan Bayi",2002,0
14,"Prov. Riau","Persen Kunjungan Bayi",2003,65.86
14,"Prov. Riau","Persen Kunjungan Bayi",2004,82.41
14,"Prov. Riau","Persen Kunjungan Bayi",2005,0
14,"Prov. Riau","Persen Kunjungan Bayi",2006,0
14,"Prov. Riau","Persen Kunjungan Bayi",2007,0
14,"Prov. Riau","Persen Kunjungan Bayi",2008,0
14,"Prov. Riau","Persen Kunjungan Bayi",2009,76.5
14,"Prov. Riau","Persen Kunjungan Bayi",2010,76.5
14,"Prov. Riau","Persen Kunjungan Bayi",2011,76.5
14,"Prov. Riau","Persen Kunjungan Bayi",2012,76.5
14,"Prov. Riau","Persen Kunjungan K1",2000,0
14,"Prov. Riau","Persen Kunjungan K1",2001,91.96
14,"Prov. Riau","Persen Kunjungan K1",2002,94.85
14,"Prov. Riau","Persen Kunjungan K1",2003,0
14,"Prov. Riau","Persen Kunjungan K1",2004,91.79
14,"Prov. Riau","Persen Kunjungan K1",2005,87.69
14,"Prov. Riau","Persen Kunjungan K1",2006,92.19
14,"Prov. Riau","Persen Kunjungan K1",2007,92.9
14,"Prov. Riau","Persen Kunjungan K1",2008,93.86
14,"Prov. Riau","Persen Kunjungan K1",2009,96
14,"Prov. Riau","Persen Kunjungan K1",2010,96
14,"Prov. Riau","Persen Kunjungan K1",2011,96
14,"Prov. Riau","Persen Kunjungan K1",2012,96
14,"Prov. Riau","Persen Kunjungan K4",2000,0
14,"Prov. Riau","Persen Kunjungan K4",2001,78.5
14,"Prov. Riau","Persen Kunjungan K4",2002,74.05
14,"Prov. Riau","Persen Kunjungan K4",2003,76.6
14,"Prov. Riau","Persen Kunjungan K4",2004,83.32
14,"Prov. Riau","Persen Kunjungan K4",2005,83.48
14,"Prov. Riau","Persen Kunjungan K4",2006,84.37
14,"Prov. Riau","Persen Kunjungan K4",2007,83.44
14,"Prov. Riau","Persen Kunjungan K4",2008,85.52
14,"Prov. Riau","Persen Kunjungan K4",2009,90.31
14,"Prov. Riau","Persen Kunjungan K4",2010,90.31
14,"Prov. Riau","Persen Kunjungan K4",2011,90.31
14,"Prov. Riau","Persen Kunjungan K4",2012,90.31
14,"Prov. Riau","Persen Kunjungan Neonatus KN1",2000,0
14,"Prov. Riau","Persen Kunjungan Neonatus KN1",2001,0
14,"Prov. Riau","Persen Kunjungan Neonatus KN1",2002,64.01
14,"Prov. Riau","Persen Kunjungan Neonatus KN1",2003,79.84
14,"Prov. Riau","Persen Kunjungan Neonatus KN1",2004,82.85
14,"Prov. Riau","Persen Kunjungan Neonatus KN1",2005,82.62
14,"Prov. Riau","Persen Kunjungan Neonatus KN1",2006,84.76
14,"Prov. Riau","Persen Kunjungan Neonatus KN1",2007,83.97
14,"Prov. Riau","Persen Kunjungan Neonatus KN1",2008,
14,"Prov. Riau","Persen Kunjungan Neonatus KN1",2009,85.6
14,"Prov. Riau","Persen Kunjungan Neonatus KN1",2010,85.6
14,"Prov. Riau","Persen Kunjungan Neonatus KN1",2011,85.6
14,"Prov. Riau","Persen Kunjungan Neonatus KN1",2012,85.6
14,"Prov. Riau","Persen Pemberian Fe3 Ibu Hamil",2000,38.5
14,"Prov. Riau","Persen Pemberian Fe3 Ibu Hamil",2001,18.31
14,"Prov. Riau","Persen Pemberian Fe3 Ibu Hamil",2002,74.9
14,"Prov. Riau","Persen Pemberian Fe3 Ibu Hamil",2003,74.9
14,"Prov. Riau","Persen Pemberian Fe3 Ibu Hamil",2004,81.58
14,"Prov. Riau","Persen Pemberian Fe3 Ibu Hamil",2005,76.32
14,"Prov. Riau","Persen Pemberian Fe3 Ibu Hamil",2006,67.8
14,"Prov. Riau","Persen Pemberian Fe3 Ibu Hamil",2007,82.36
14,"Prov. Riau","Persen Pemberian Fe3 Ibu Hamil",2008,36.39
14,"Prov. Riau","Persen Pemberian Fe3 Ibu Hamil",2009,71.98
14,"Prov. Riau","Persen Pemberian Fe3 Ibu Hamil",2010,71.98
14,"Prov. Riau","Persen Pemberian Fe3 Ibu Hamil",2011,71.98
14,"Prov. Riau","Persen Pemberian Fe3 Ibu Hamil",2012,71.98
14,"Prov. Riau","Persen Salinakes",2000,0
14,"Prov. Riau","Persen Salinakes",2001,0
14,"Prov. Riau","Persen Salinakes",2002,71.29
14,"Prov. Riau","Persen Salinakes",2003,63.69
14,"Prov. Riau","Persen Salinakes",2004,71.39
14,"Prov. Riau","Persen Salinakes",2005,71.55
14,"Prov. Riau","Persen Salinakes",2006,75.3
14,"Prov. Riau","Persen Salinakes",2007,64.47
14,"Prov. Riau","Persen Salinakes",2008,76.97
14,"Prov. Riau","Persen Salinakes",2009,86.18
14,"Prov. Riau","Persen Salinakes",2010,86.18
14,"Prov. Riau","Persen Salinakes",2011,86.18
14,"Prov. Riau","Persen Salinakes",2012,86.18
14,"Prov. Riau","PersentasePeserta KB Baru",2000,0
14,"Prov. Riau","PersentasePeserta KB Baru",2001,94370
14,"Prov. Riau","PersentasePeserta KB Baru",2002,127933
14,"Prov. Riau","PersentasePeserta KB Baru",2003,10700
14,"Prov. Riau","PersentasePeserta KB Baru",2004,0
14,"Prov. Riau","PersentasePeserta KB Baru",2005,116798
14,"Prov. Riau","PersentasePeserta KB Baru",2006,56860
14,"Prov. Riau","PersentasePeserta KB Baru",2007,90197
14,"Prov. Riau","PersentasePeserta KB Baru",2008,149676
14,"Prov. Riau","PersentasePeserta KB Baru",2009,23.62
14,"Prov. Riau","PersentasePeserta KB Baru",2010,23.62
14,"Prov. Riau","PersentasePeserta KB Baru",2011,23.62
14,"Prov. Riau","PersentasePeserta KB Baru",2012,23.62
14,"Prov. Riau","Prevalensi BBLR per 100",2000,1.16
14,"Prov. Riau","Prevalensi BBLR per 100",2001,.85
14,"Prov. Riau","Prevalensi BBLR per 100",2002,.77
14,"Prov. Riau","Prevalensi BBLR per 100",2003,0
14,"Prov. Riau","Prevalensi BBLR per 100",2004,0
14,"Prov. Riau","Prevalensi BBLR per 100",2005,0
14,"Prov. Riau","Prevalensi BBLR per 100",2006,0
14,"Prov. Riau","Prevalensi BBLR per 100",2007,7.6
14,"Prov. Riau","Prevalensi BBLR per 100",2008,0
14,"Prov. Riau","Prevalensi BBLR per 100",2009,0
14,"Prov. Riau","Prevalensi BBLR per 100",2010,0
14,"Prov. Riau","Prevalensi BBLR per 100",2011,0
14,"Prov. Riau","Prevalensi BBLR per 100",2012,0
15,"Prov. Jambi","Jumlah Peserta JPK",2000,0
15,"Prov. Jambi","Jumlah Peserta JPK",2001,0
15,"Prov. Jambi","Jumlah Peserta JPK",2002,409707
15,"Prov. Jambi","Jumlah Peserta JPK",2003,435939
15,"Prov. Jambi","Jumlah Peserta JPK",2004,655325
15,"Prov. Jambi","Jumlah Peserta JPK",2005,868010
15,"Prov. Jambi","Jumlah Peserta JPK",2006,842816
15,"Prov. Jambi","Jumlah Peserta JPK",2007,1141249
15,"Prov. Jambi","Jumlah Peserta JPK",2008,0
15,"Prov. Jambi","Jumlah Peserta JPK",2009,0
15,"Prov. Jambi","Jumlah Peserta JPK",2010,0
15,"Prov. Jambi","Jumlah Peserta JPK",2011,0
15,"Prov. Jambi","Jumlah Peserta JPK",2012,0
15,"Prov. Jambi","Persen Balita Gizi Buruk",2000,0
15,"Prov. Jambi","Persen Balita Gizi Buruk",2001,4.44
15,"Prov. Jambi","Persen Balita Gizi Buruk",2002,6.47
15,"Prov. Jambi","Persen Balita Gizi Buruk",2003,3.07
15,"Prov. Jambi","Persen Balita Gizi Buruk",2004,0
15,"Prov. Jambi","Persen Balita Gizi Buruk",2005,.12
15,"Prov. Jambi","Persen Balita Gizi Buruk",2006,0
15,"Prov. Jambi","Persen Balita Gizi Buruk",2007,6.3
15,"Prov. Jambi","Persen Balita Gizi Buruk",2008,0
15,"Prov. Jambi","Persen Balita Gizi Buruk",2009,0
15,"Prov. Jambi","Persen Balita Gizi Buruk",2010,0
15,"Prov. Jambi","Persen Balita Gizi Buruk",2011,0
15,"Prov. Jambi","Persen Balita Gizi Buruk",2012,0
15,"Prov. Jambi","Persen Desa UCI",2000,0
15,"Prov. Jambi","Persen Desa UCI",2001,0
15,"Prov. Jambi","Persen Desa UCI",2002,79.76
15,"Prov. Jambi","Persen Desa UCI",2003,83.71
15,"Prov. Jambi","Persen Desa UCI",2004,83.14
15,"Prov. Jambi","Persen Desa UCI",2005,88.95
15,"Prov. Jambi","Persen Desa UCI",2006,92.98
15,"Prov. Jambi","Persen Desa UCI",2007,85.06
15,"Prov. Jambi","Persen Desa UCI",2008,0
15,"Prov. Jambi","Persen Desa UCI",2009,83.97
15,"Prov. Jambi","Persen Desa UCI",2010,83.97
15,"Prov. Jambi","Persen Desa UCI",2011,83.97
15,"Prov. Jambi","Persen Desa UCI",2012,83.97
15,"Prov. Jambi","Persen Drop out imunisasi",2000,5.92
15,"Prov. Jambi","Persen Drop out imunisasi",2001,5.66
15,"Prov. Jambi","Persen Drop out imunisasi",2002,6.2
15,"Prov. Jambi","Persen Drop out imunisasi",2003,8.16
15,"Prov. Jambi","Persen Drop out imunisasi",2004,6.1
15,"Prov. Jambi","Persen Drop out imunisasi",2005,4.8
15,"Prov. Jambi","Persen Drop out imunisasi",2006,1.4
15,"Prov. Jambi","Persen Drop out imunisasi",2007,7.8
15,"Prov. Jambi","Persen Drop out imunisasi",2008,5.5
15,"Prov. Jambi","Persen Drop out imunisasi",2009,3.62
15,"Prov. Jambi","Persen Drop out imunisasi",2010,3.62
15,"Prov. Jambi","Persen Drop out imunisasi",2011,3.62
15,"Prov. Jambi","Persen Drop out imunisasi",2012,3.62
15,"Prov. Jambi","Persen Imunisasi Campak",2000,98.32
15,"Prov. Jambi","Persen Imunisasi Campak",2001,92.22
15,"Prov. Jambi","Persen Imunisasi Campak",2002,97.42
15,"Prov. Jambi","Persen Imunisasi Campak",2003,93.54
15,"Prov. Jambi","Persen Imunisasi Campak",2004,95.45
15,"Prov. Jambi","Persen Imunisasi Campak",2005,94.5
15,"Prov. Jambi","Persen Imunisasi Campak",2006,98
15,"Prov. Jambi","Persen Imunisasi Campak",2007,90
15,"Prov. Jambi","Persen Imunisasi Campak",2008,94.6
15,"Prov. Jambi","Persen Imunisasi Campak",2009,97.69
15,"Prov. Jambi","Persen Imunisasi Campak",2010,97.69
15,"Prov. Jambi","Persen Imunisasi Campak",2011,97.69
15,"Prov. Jambi","Persen Imunisasi Campak",2012,97.69
15,"Prov. Jambi","Persen Kunjungan Bayi",2000,0
15,"Prov. Jambi","Persen Kunjungan Bayi",2001,0
15,"Prov. Jambi","Persen Kunjungan Bayi",2002,0
15,"Prov. Jambi","Persen Kunjungan Bayi",2003,78.07
15,"Prov. Jambi","Persen Kunjungan Bayi",2004,76.25
15,"Prov. Jambi","Persen Kunjungan Bayi",2005,0
15,"Prov. Jambi","Persen Kunjungan Bayi",2006,0
15,"Prov. Jambi","Persen Kunjungan Bayi",2007,0
15,"Prov. Jambi","Persen Kunjungan Bayi",2008,0
15,"Prov. Jambi","Persen Kunjungan Bayi",2009,80.26
15,"Prov. Jambi","Persen Kunjungan Bayi",2010,80.26
15,"Prov. Jambi","Persen Kunjungan Bayi",2011,80.26
